IDQUEST_HT 	CODI_LLAR 	CODI_PERSONA 	TEMPS_TREB_SET 	TEMPS_DIA1 	NOM_DIA1 	TREB_DIA1 	TEMPS_DIA2 	NOM_DIA2 	TREB_DIA2 	TEMPS_DIA3 	NOM_DIA3 	TREB_DIA3 	TEMPS_DIA4 	NOM_DIA4 	TREB_DIA4 	TEMPS_DIA5 	NOM_DIA5 	TREB_DIA5 	TEMPS_DIA6 	NOM_DIA6 	TREB_DIA6 	TEMPS_DIA7 	NOM_DIA7 	TREB_DIA7
   4544103 	     5441 	          03 	          1290 	       240 	       4 	        1 	       330 	       5 	        1 	       240 	       6 	        1 	         0 	       7 	        6 	       240 	       1 	        1 	       240 	       2 	        1 	         0 	       3 	        6
   4544202 	     5442 	          02 	          1590 	       360 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	       360 	       2 	        1 	       510 	       3 	        1
   4544401 	     5444 	          01 	          2775 	       555 	       4 	        1 	       555 	       5 	        1 	       555 	       6 	        1 	         0 	       7 	        6 	         0 	       1 	        6 	       555 	       2 	        1 	       555 	       3 	        1
   4544601 	     5446 	          01 	          1500 	         0 	       6 	        6 	         0 	       7 	        6 	       300 	       1 	        1 	       300 	       2 	        1 	       300 	       3 	        1 	       300 	       4 	        1 	       300 	       5 	        1
   4544602 	     5446 	          02 	          2700 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       540 	       5 	        1
   4545102 	     5451 	          02 	             0 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6
   4545301 	     5453 	          01 	          3810 	       720 	       4 	        1 	       750 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       810 	       1 	        1 	       780 	       2 	        1 	       750 	       3 	        1
   4545901 	     5459 	          01 	          2670 	       555 	       1 	        1 	       555 	       2 	        1 	       555 	       3 	        1 	       555 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4545902 	     5459 	          02 	          2550 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4546201 	     5462 	          01 	          4830 	       690 	       5 	        1 	       690 	       6 	        1 	       690 	       7 	        1 	       690 	       1 	        1 	       690 	       2 	        1 	       690 	       3 	        1 	       690 	       4 	        1
   4546601 	     5466 	          01 	          2250 	         0 	       7 	        6 	       360 	       1 	        1 	       450 	       2 	        1 	       630 	       3 	        1 	       450 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6
   4546602 	     5466 	          02 	          1680 	         0 	       7 	        6 	        60 	       1 	        1 	       465 	       2 	        1 	       345 	       3 	        1 	       465 	       4 	        1 	       345 	       5 	        1 	         0 	       6 	        6
   4547001 	     5470 	          01 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4547002 	     5470 	          02 	          1200 	         0 	       3 	        6 	       300 	       4 	        1 	       300 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       300 	       1 	        1 	       300 	       2 	        1
   4548301 	     5483 	          01 	          1410 	       150 	       1 	        1 	       360 	       2 	        1 	       120 	       3 	        1 	       300 	       4 	        1 	        90 	       5 	        1 	       390 	       6 	        1 	         0 	       7 	        6
   4548302 	     5483 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4548502 	     5485 	          02 	          2880 	       720 	       4 	        1 	       720 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       720 	       1 	        1 	         0 	       2 	        6 	       720 	       3 	        1
   4548601 	     5486 	          01 	          3030 	       570 	       4 	        1 	       645 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1 	       675 	       2 	        1 	       570 	       3 	        1
   4548801 	     5488 	          01 	          3060 	         0 	       6 	        6 	         0 	       7 	        6 	       660 	       1 	        1 	       660 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       660 	       5 	        1
   4549202 	     5492 	          02 	          2160 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       480 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4550101 	     5501 	          01 	          1680 	       600 	       2 	        1 	       600 	       3 	        1 	       480 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6
   4550301 	     5503 	          01 	          2400 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1
   4550302 	     5503 	          02 	           600 	         0 	       2 	        6 	       300 	       3 	        1 	         0 	       4 	        6 	       240 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	        60 	       1 	        1
   4550902 	     5509 	          02 	          2250 	       450 	       2 	        1 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1
   4551001 	     5510 	          01 	          2100 	       510 	       2 	        1 	       510 	       3 	        1 	         0 	       4 	        6 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1
   4551002 	     5510 	          02 	          2865 	       645 	       2 	        1 	       585 	       3 	        1 	       465 	       4 	        1 	       585 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       585 	       1 	        1
   4551703 	     5517 	          03 	          2580 	       480 	       2 	        1 	       660 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1
   4551901 	     5519 	          01 	          2550 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1
   4552101 	     5521 	          01 	          1920 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	         0 	       5 	        6
   4552102 	     5521 	          02 	          1320 	         0 	       6 	        6 	         0 	       7 	        6 	       180 	       1 	        1 	       240 	       2 	        1 	       420 	       3 	        1 	       240 	       4 	        1 	       240 	       5 	        1
   4552403 	     5524 	          03 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4552501 	     5525 	          01 	          2565 	       450 	       3 	        1 	       510 	       4 	        1 	       450 	       5 	        1 	       240 	       6 	        1 	         0 	       7 	        6 	       450 	       1 	        1 	       465 	       2 	        1
   4552601 	     5526 	          01 	          1200 	       240 	       3 	        1 	       240 	       4 	        1 	       240 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       240 	       1 	        1 	       240 	       2 	        1
   4552602 	     5526 	          02 	          2280 	       330 	       3 	        1 	       330 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       630 	       1 	        1 	       630 	       2 	        1
   4552603 	     5526 	          03 	          3180 	       690 	       3 	        1 	       690 	       4 	        1 	       690 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       420 	       1 	        1 	       690 	       2 	        1
   4552801 	     5528 	          01 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4553001 	     5530 	          01 	          2160 	         0 	       7 	        6 	       240 	       1 	        1 	       360 	       2 	        1 	       360 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	       240 	       6 	        1
   4553901 	     5539 	          01 	          1500 	       300 	       1 	        1 	       300 	       2 	        1 	       300 	       3 	        1 	       300 	       4 	        1 	       300 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4553902 	     5539 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4554101 	     5541 	          01 	          3465 	       675 	       3 	        1 	       720 	       4 	        1 	       720 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       690 	       1 	        1 	       660 	       2 	        1
   4554401 	     5544 	          01 	          1770 	         0 	       6 	        6 	         0 	       7 	        6 	       390 	       1 	        1 	       390 	       2 	        1 	       270 	       3 	        1 	       390 	       4 	        1 	       330 	       5 	        1
   4554402 	     5544 	          02 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4554602 	     5546 	          02 	          1200 	         0 	       7 	        6 	       240 	       1 	        1 	       240 	       2 	        1 	       240 	       3 	        1 	       240 	       4 	        1 	       240 	       5 	        1 	         0 	       6 	        6
   4554702 	     5547 	          02 	          2010 	       450 	       1 	        1 	       390 	       2 	        1 	       390 	       3 	        1 	       390 	       4 	        1 	       390 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4555601 	     5556 	          01 	          4290 	       780 	       1 	        1 	       780 	       2 	        1 	       780 	       3 	        1 	       795 	       4 	        1 	       780 	       5 	        1 	       375 	       6 	        1 	         0 	       7 	        6
   4555702 	     5557 	          02 	          3420 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1 	       570 	       5 	        1 	       570 	       6 	        1 	         0 	       7 	        6 	       570 	       1 	        1
   4555801 	     5558 	          01 	           510 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1
   4556201 	     5562 	          01 	          2910 	         0 	       7 	        6 	       720 	       1 	        1 	       600 	       2 	        1 	       540 	       3 	        1 	       600 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6
   4556202 	     5562 	          02 	             0 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6
   4556801 	     5568 	          01 	          4500 	       690 	       5 	        1 	       690 	       6 	        1 	       690 	       7 	        1 	       720 	       1 	        1 	       390 	       2 	        1 	       630 	       3 	        1 	       690 	       4 	        1
   4556901 	     5569 	          01 	          2790 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       600 	       2 	        1 	       540 	       3 	        1 	       600 	       4 	        1 	       510 	       5 	        1
   4556902 	     5569 	          02 	          2100 	         0 	       6 	        6 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1
   4558501 	     5585 	          01 	          2400 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	       480 	       6 	        1 	         0 	       7 	        6 	         0 	       1 	        6
   4559701 	     5597 	          01 	          1800 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       360 	       1 	        1 	       360 	       2 	        1 	       360 	       3 	        1 	       360 	       4 	        1
   4559702 	     5597 	          02 	          2850 	       570 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1 	       570 	       2 	        1 	       570 	       3 	        1 	       570 	       4 	        1
   4560001 	     5600 	          01 	          3105 	         0 	       7 	        6 	       705 	       1 	        1 	       660 	       2 	        1 	       360 	       3 	        1 	       660 	       4 	        1 	       360 	       5 	        1 	       360 	       6 	        1
   4560201 	     5602 	          01 	          2325 	       480 	       1 	        1 	       480 	       2 	        1 	       495 	       3 	        1 	       480 	       4 	        1 	       390 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4560202 	     5602 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4560501 	     5605 	          01 	          2595 	       510 	       2 	        1 	       525 	       3 	        1 	       510 	       4 	        1 	       525 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       525 	       1 	        1
   4560603 	     5606 	          03 	          2580 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       525 	       3 	        1 	       525 	       4 	        1 	       510 	       5 	        1
   4560604 	     5606 	          04 	          2700 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1 	       540 	       3 	        1 	       540 	       4 	        1 	       540 	       5 	        1
   4560801 	     5608 	          01 	          2400 	         0 	       7 	        6 	       480 	       1 	        1 	         0 	       2 	        6 	       540 	       3 	        1 	       420 	       4 	        1 	       480 	       5 	        1 	       480 	       6 	        1
   4560802 	     5608 	          02 	          1920 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       240 	       5 	        1 	         0 	       6 	        6
   4561201 	     5612 	          01 	          2250 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1
   4561203 	     5612 	          03 	          3615 	       570 	       4 	        1 	       690 	       5 	        1 	       480 	       6 	        1 	       210 	       7 	        1 	       495 	       1 	        1 	       570 	       2 	        1 	       600 	       3 	        1
   4561701 	     5617 	          01 	          2820 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	       420 	       7 	        1
   4562001 	     5620 	          01 	          1260 	         0 	       4 	        6 	         0 	       5 	        6 	       390 	       6 	        1 	       450 	       7 	        1 	         0 	       1 	        6 	       420 	       2 	        1 	         0 	       3 	        6
   4562002 	     5620 	          02 	          1020 	         0 	       4 	        6 	         0 	       5 	        6 	       390 	       6 	        1 	       450 	       7 	        1 	         0 	       1 	        6 	         0 	       2 	        6 	       180 	       3 	        1
   4563401 	     5634 	          01 	          2385 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       495 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4563402 	     5634 	          02 	          2100 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4564101 	     5641 	          01 	          2400 	         0 	       1 	        6 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	       480 	       7 	        1
   4564902 	     5649 	          02 	          1440 	         0 	       7 	        6 	         0 	       1 	        6 	       240 	       2 	        1 	       420 	       3 	        1 	       360 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6
   4564903 	     5649 	          03 	           270 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	       270 	       5 	        1 	         0 	       6 	        6
   4565801 	     5658 	          01 	          1800 	       360 	       1 	        1 	       360 	       2 	        1 	       360 	       3 	        1 	       360 	       4 	        1 	       360 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4566201 	     5662 	          01 	          3300 	       420 	       4 	        1 	       660 	       5 	        1 	       480 	       6 	        1 	         0 	       7 	        6 	       660 	       1 	        1 	       660 	       2 	        1 	       420 	       3 	        1
   4566401 	     5664 	          01 	             0 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6
   4566501 	     5665 	          01 	          2580 	         0 	       7 	        6 	         0 	       1 	        6 	       660 	       2 	        1 	       600 	       3 	        1 	       360 	       4 	        1 	       480 	       5 	        1 	       480 	       6 	        1
   4566503 	     5665 	          03 	          2940 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1 	       510 	       4 	        1 	       390 	       5 	        1 	       510 	       6 	        1
   4566902 	     5669 	          02 	          2160 	       540 	       3 	        1 	       540 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	       540 	       1 	        1 	       540 	       2 	        1
   4567101 	     5671 	          01 	          1065 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       555 	       2 	        1
   4567102 	     5671 	          02 	           810 	       405 	       3 	        1 	       405 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6
   4568101 	     5681 	          01 	          2370 	       480 	       4 	        1 	       480 	       5 	        1 	       180 	       6 	        1 	         0 	       7 	        6 	       300 	       1 	        1 	       480 	       2 	        1 	       450 	       3 	        1
   4568102 	     5681 	          02 	          1800 	       330 	       4 	        1 	       300 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       330 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1
   4568202 	     5682 	          02 	          3045 	       510 	       4 	        1 	       495 	       5 	        1 	       510 	       6 	        1 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       510 	       3 	        1
   4569701 	     5697 	          01 	          3000 	       600 	       1 	        1 	       600 	       2 	        1 	       600 	       3 	        1 	       600 	       4 	        1 	       600 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4569803 	     5698 	          03 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4569902 	     5699 	          02 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4570101 	     5701 	          01 	          2160 	       480 	       3 	        1 	       480 	       4 	        1 	       240 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4570102 	     5701 	          02 	          2460 	       480 	       3 	        1 	       540 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4570402 	     5704 	          02 	          2625 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1 	       570 	       3 	        1 	       525 	       4 	        1 	       510 	       5 	        1
   4570501 	     5705 	          01 	          2010 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       330 	       5 	        1 	         0 	       6 	        6
   4570502 	     5705 	          02 	          2160 	         0 	       7 	        6 	       390 	       1 	        1 	       390 	       2 	        1 	       390 	       3 	        1 	       600 	       4 	        1 	       390 	       5 	        1 	         0 	       6 	        6
   4570801 	     5708 	          01 	           600 	         0 	       1 	        6 	       300 	       2 	        1 	         0 	       3 	        6 	       300 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4572101 	     5721 	          01 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4572102 	     5721 	          02 	          2730 	       345 	       3 	        1 	       315 	       4 	        1 	       570 	       5 	        1 	       480 	       6 	        1 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1
   4572402 	     5724 	          02 	          2220 	       540 	       6 	        1 	         0 	       7 	        6 	       420 	       1 	        1 	         0 	       2 	        6 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1
   4572702 	     5727 	          02 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4572703 	     5727 	          03 	          1965 	       345 	       1 	        1 	       345 	       2 	        1 	       435 	       3 	        1 	       345 	       4 	        1 	       495 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4573301 	     5733 	          01 	          2250 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1
   4573401 	     5734 	          01 	          3150 	       525 	       6 	        1 	         0 	       7 	        6 	       525 	       1 	        1 	       525 	       2 	        1 	       525 	       3 	        1 	       525 	       4 	        1 	       525 	       5 	        1
   4573901 	     5739 	          01 	           600 	       300 	       3 	        1 	       300 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6 	         0 	       1 	        6 	         0 	       2 	        6
   4573902 	     5739 	          02 	          3300 	       660 	       3 	        1 	       660 	       4 	        1 	       660 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       660 	       1 	        1 	       660 	       2 	        1
   4575002 	     5750 	          02 	          2100 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        1 	         0 	       7 	        1 	       420 	       1 	        1 	       420 	       2 	        1
   4575802 	     5758 	          02 	          2985 	       495 	       1 	        1 	       510 	       2 	        1 	       495 	       3 	        1 	       495 	       4 	        1 	       495 	       5 	        1 	       495 	       6 	        1 	         0 	       7 	        6
   4576101 	     5761 	          01 	          2940 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	       420 	       6 	        1 	       420 	       7 	        1 	       420 	       1 	        1 	       420 	       2 	        1
   4576102 	     5761 	          02 	          2040 	       450 	       3 	        1 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1 	       240 	       2 	        1
   4576103 	     5761 	          03 	             0 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1
   4578001 	     5780 	          01 	          2550 	       510 	       3 	        1 	       510 	       4 	        1 	       510 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       510 	       2 	        1
   4578601 	     5786 	          01 	             0 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1 	         0 	       6 	        1
   4579802 	     5798 	          02 	          1860 	       330 	       2 	        1 	       330 	       3 	        1 	       330 	       4 	        1 	       270 	       5 	        1 	       270 	       6 	        1 	         0 	       7 	        6 	       330 	       1 	        1
   4580601 	     5806 	          01 	          2250 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       570 	       1 	        1
   4580801 	     5808 	          01 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4580802 	     5808 	          02 	          2400 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1
   4583001 	     5830 	          01 	          2400 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4583301 	     5833 	          01 	          2430 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1
   4583302 	     5833 	          02 	          2250 	       450 	       4 	        1 	       450 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       450 	       1 	        1 	       450 	       2 	        1 	       450 	       3 	        1
   4583801 	     5838 	          01 	          2250 	         0 	       7 	        6 	       420 	       1 	        1 	       420 	       2 	        1 	       420 	       3 	        1 	       570 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6
   4584001 	     5840 	          01 	          3300 	       660 	       1 	        1 	       660 	       2 	        1 	       660 	       3 	        1 	       660 	       4 	        1 	       660 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4584002 	     5840 	          02 	           840 	       420 	       1 	        1 	       420 	       2 	        1 	         0 	       3 	        6 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4584003 	     5840 	          03 	           540 	       240 	       1 	        1 	         0 	       2 	        6 	       240 	       3 	        1 	         0 	       4 	        6 	        60 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4584005 	     5840 	          05 	          1020 	       360 	       1 	        1 	       360 	       2 	        1 	         0 	       3 	        6 	       180 	       4 	        1 	       120 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
   4584101 	     5841 	          01 	           930 	        60 	       4 	        1 	       150 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       180 	       1 	        1 	       540 	       2 	        1 	         0 	       3 	        6
   4584302 	     5843 	          02 	          3000 	       600 	       4 	        1 	       600 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       600 	       1 	        1 	       600 	       2 	        1 	       600 	       3 	        1
   4584501 	     5845 	          01 	             0 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1
   4584502 	     5845 	          02 	             0 	         0 	       6 	        1 	         0 	       7 	        1 	         0 	       1 	        1 	         0 	       2 	        1 	         0 	       3 	        1 	         0 	       4 	        1 	         0 	       5 	        1
   4584503 	     5845 	          03 	          2175 	         0 	       6 	        6 	         0 	       7 	        6 	       435 	       1 	        1 	       435 	       2 	        1 	       435 	       3 	        1 	       435 	       4 	        1 	       435 	       5 	        1
   4584504 	     5845 	          04 	          2610 	         0 	       6 	        6 	         0 	       7 	        6 	       510 	       1 	        1 	       525 	       2 	        1 	       585 	       3 	        1 	       570 	       4 	        1 	       420 	       5 	        1
   4584901 	     5849 	          01 	          1545 	       510 	       1 	        1 	       555 	       2 	        1 	       480 	       3 	        1 	         0 	       4 	        6 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4584902 	     5849 	          02 	          2040 	       660 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       420 	       4 	        1 	         0 	       5 	        6 	         0 	       6 	        6 	         0 	       7 	        6
   4585201 	     5852 	          01 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4585202 	     5852 	          02 	          2400 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6 	       480 	       1 	        1 	       480 	       2 	        1
   4586002 	     5860 	          02 	          2670 	       480 	       1 	        1 	       480 	       2 	        1 	       480 	       3 	        1 	       480 	       4 	        1 	       480 	       5 	        1 	         0 	       6 	        6 	       270 	       7 	        1
   4586901 	     5869 	          01 	          1680 	         0 	       1 	        6 	       420 	       2 	        1 	       420 	       3 	        1 	       420 	       4 	        1 	       420 	       5 	        1 	         0 	       6 	        6 	         0 	       7 	        6
