Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
ACT_SEC				129	Altres activitats relacionades amb el treball remunerat	Otras actividades relacionadas con el trabajo remunerado	Other or unspecified activities related to employment
ACT_SEC				211	Classes, cursos i conferències	Clases, cursos y conferencias	Classes and lectures
ACT_SEC				212	Deures, treballs i biblioteca	Deberes, trabajos y biblioteca	Homework
ACT_SEC				213	Pràctiques	Prácticas	Internship
ACT_SEC				214	Descansos entre classes	Descansos entre clases	Breaks at school/ university
ACT_SEC				215	Classes extraescolars i extracurriculars	Clases extraescolares y extracurriculares	Extracurricular classes
ACT_SEC				219	Altres activitats relacionades amb els estudis i la formació	Otras actividades relacionadas con los estudios y la formación	Other/ unspecified activities related to study
ACT_SEC				221	Formació durant el temps lliure	Formación durante el tiempo libre	Free time study
ACT_SEC				311	Cuinar i preparar el menjar	Cocinar y preparar la comida	Food preparation and baking
ACT_SEC				312	Rentar els plats	Lavar los platos	Dish washing
ACT_SEC				313	Endreçar i conservar aliments	Ordenar y conservar alimentos	Storing, arranging, preserving food stocks
ACT_SEC				321	Netejar la casa	Limpiar la casa	Cleaning dwelling
ACT_SEC				322	Netejar el pati i les zones exteriors	Limpiar el patio y las zonas exteriores	Cleaning garden
ACT_SEC				323	Calefacció i subministrament d'aigua	Calefacción y suministro de agua	Heating dwelling and water
ACT_SEC				324	Tasques d'organització 	Tareas de organización	Arranging household goods and materials
ACT_SEC				325	Reciclatge i escombraries	Reciclaje y basura	Recycling and disposal of waste
ACT_SEC				329	Altres tasques de manteniment de la llar	Otras tareas de mantenimiento del hogar	Other or unspecified household upkeep
ACT_SEC				331	Rentar la roba	Lavar la ropa	Laundry
ACT_SEC				332	Planxar la roba	Planchar la ropa	Ironing
ACT_SEC				339	Altres tasques de confecció i cura de la roba	Otras tareas de confección y cuidado de la ropa	Other or unspecified textile care
ACT_SEC				341	Jardineria	Jardinería	Gardening
ACT_SEC				342	Cuidar animals de granja	Cuidar animales de granja	Tending domestic animals
ACT_SEC				343	Cuidar animals de companyia	Cuidar animales de compañía	Caring for pets
ACT_SEC				344	Passejar el gos	Pasear al perro	Walking the dog
ACT_SEC				349	Altres activitats de jardineria i animals	Otras actividades de jardinería y animales	Other or unspecified gardening and pet care
ACT_SEC				351	Construcció i reforma de l'habitatge	Construcción y reforma de la vivienda	House construction and renovation
ACT_SEC				352	Reparacions de l'habitatge	Reparaciones de la vivienda	Repairs to dwelling
ACT_SEC				353	Fabricació, reparació i manteniment de l'equipament de la llar	Fabricación, reparación y mantenimiento del equipamiento del hogar	Making, repairing and maintaining equipment
ACT_SEC				354	Manteniment de vehicles	Mantenimiento de vehículos	Vehicle maintenance
ACT_SEC				359	Altres activitats de construcció i reparacions	Otras actividades de construcción y reparaciones	Other or unspecified construction and repairs
ACT_SEC				361	Compres	Compras	Shopping (including online/ e-shopping)
ACT_SEC				362	Gestions comercials i administratives	Gestiones comerciales y administrativas	Commercial and administrative services
ACT_SEC				369	Altres gestions relacionades amb les compres i els serveis	Otras gestiones relacionadas con las compras y los servicios	Other or unspecified shopping and services
ACT_SEC				371	Gestions de la llar	Gestiones del hogar	Household management
ACT_SEC				381	Cuidar i vigilar els infants	Cuidar y vigilar a los niños	Physical care and supervision of child
ACT_SEC				382	Ensenyar coneixements als infants 	Enseñar conocimientos a los niños	Teaching the child
ACT_SEC				383	Jugar, llegir i parlar amb els infants	Jugar, leer y hablar con los niños	Reading, playing and talking with child
ACT_SEC				384	Acompanyar els infants a algun lloc	Acompañar a los niños a algún lugar	Accompanying child
ACT_SEC				389	Altres tipus d'assitència als infants de la llar	Otros tipos de asistencia a los niños del hogar	Other or unspecified childcare
ACT_SEC				391	Cuidar els adults de la llar	Cuidar a los adultos del hogar	Physical care of an adult household member
ACT_SEC				392	Altres tipus d'assistència als adults  de la llar	Otros tipos de asistencia a los adultos del hogar	Other support to an adult household member
ACT_SEC				411	Voluntariat a una organització (de forma directa o indirecta)	Voluntariado en una organización (de forma directa o indirecta)	Organisational work (work for or through an organisation)
ACT_SEC				421	En la construcció i les reparacions	En la construcción y las reparaciones	Construction and repairs as help
ACT_SEC				422	En feines agrícoles, ramaderes o d'oficina, etc.	En las tareas agrícolas, ganaderas o de oficina, etc.	Help in employment and farming
ACT_SEC				423	En la cura dels fills que viuen a una altra llar	En el cuidado de los hijos que viven en otro hogar	Care of own children living in another household
ACT_SEC				424	En la cura d'infants que viuen a altres llars	En el cuidado de niños que viven en otros hogares	Childcare as help to another household
ACT_SEC				425	En la cura d'aduts d'altres llars	En el cuidado de los adultos de otros hogares	Help to an adult person of another household
ACT_SEC				429	Altres ajudes informals a altres llars	Otras ayudas informales en otros hogares	Other/ unspecified informal help to another household
ACT_SEC				431	Reunions i trobades	Reuniones y encuentros	Meetings
ACT_SEC				432	Pràctiques religioses	Prácticas religiosas	Religious activities
ACT_SEC				433	Visites al cementiri i cura de les tombes	Visitas al cementerio y cuidado de las tumbas	Visits to cemetery and grave care
ACT_SEC				439	Altres activitats participatives i religioses	Otras actividades participativas y religiosas	Other or unspecified participatory activities
ACT_SEC				511	Vida social en família	Vida social en familia	Socialising with family
ACT_SEC				512	Visitar algú i rebre visites a casa	Visitar a alguien y recibir visitas en casa	Visiting and receiving visitors
ACT_SEC				513	Festes i celebracions	Fiestas y celebraciones	Celebrations
ACT_SEC				514	Converses d'àudio o vídeo	Conversaciones de audio o vídeo	Audio and video conversation
ACT_SEC				515	Comunicació per missatges de text 	Comunicación por mensajes de texto	Communication by text messaging (SMS, instant messages, email, etc.)
ACT_SEC				516	Xarxes socials	Redes sociales	Time spent on social media
ACT_SEC				519	Altres activitats socials	Otras actividades sociales 	Other or unspecified social life
ACT_SEC				521	Cinema	Cine	Cinema
ACT_SEC				522	Teatre i concerts	Teatro y conciertos	Theatre and concerts
ACT_SEC				523	Exposicions d'art i museus	Exposiciones de arte y museos	Art exhibitions and museums
ACT_SEC				524	Biblioteques	Bibliotecas	Library
ACT_SEC				525	Assistència esdeveniments esportius	Asistencia a eventos deportivos	Attending live sports events
ACT_SEC				526	Zoològics, jardins botànics i reserves naturals	Zoológicos, jardines botánicos y reservas naturales	Zoos, botanical gardens, natural reserves, etc.
ACT_SEC				529	Altres activitats culturals i d'entreteniment	Otras actividades culturales y de entretenimiento	Other or unspecified entertainment and culture
ACT_SEC				531	Oci passiu i estones mortes	Ocio pasivo y tiempo muerto	Resting - time out
ACT_SEC				611	Caminar, passejar i fer senderisme	Caminar, pasear y hacer senderismo	Walking and hiking
ACT_SEC				612	Córrer	Correr	Jogging and running
ACT_SEC				613	Ciclisme, esquí i patinatge	Ciclismo, esquí y patinaje	Cycling, skiing and skating
ACT_SEC				614	Esports de pilota	Deportes de pelota	Ball games
ACT_SEC				615	Gimnàstica i fitnes	Gimnasia y fitnes	Gymnastics and fitness
ACT_SEC				616	Esports aquàtics	Deportes acuáticos	Water sports
ACT_SEC				619	Altres esports o activitats a l'aire lliure	Otros deportes o actividades al aire libre	Other or unspecified sports or outdoor activities
ACT_SEC				621	Exercici productiu (caçar, pescar, collir bolets, mores, espàrrecs, etc.)	Ejercicio productivo (cazar, pescar, recoger setas, moras, espárragos, etc.)	Productive exercise (e.g. hunting, fishing, picking berries, mushrooms or herbs)
ACT_SEC				631	Activitats relacionades amb els esports	Actividades relacionadas con los deportes	Sports related activities
ACT_SEC				711	Arts visuals, escèniques i literàries	Artes visuales, escénicas y literarias	Arts (visual, performing, literary)
ACT_SEC				712	Col·leccionisme	Coleccionismo	Collecting
ACT_SEC				713	Elaboració de productes artesans	Elaboración de productos artesanos	Making handicraft products
ACT_SEC				719	Altres aficions artístiques	Otras aficiones artísticas	Other or unspecified hobbies
ACT_SEC				721	Programació informàtica	Programación informática	Computing
ACT_SEC				722	Cerca d'informació a internet	Búsqueda de información en internet	Information search using internet
ACT_SEC				729	Altres activitats informàtiques	Otras actividades informáticas	Other or unspecified computing
ACT_SEC				731	Jocs en solitari i apostes	Juegos en solitario y apuestas	Solo games and play, gambling
ACT_SEC				732	Jocs de societat	Juegos de sociedad	Parlour games and play
ACT_SEC				733	Jocs d'ordinador	Juegos de ordenador	Computer games
ACT_SEC				734	Jocs de consola	Juegos de consola	Console games (on home console)
ACT_SEC				735	Jocs per a mòbils i tauletes	Juegos para móviles y tabletas	Mobile games (on handheld device/ smartphone)
ACT_SEC				739	Altres jocs	Otros juegos	Other or unspecified games
ACT_SEC				811	Premsa i revistes	Prensa y revistas	Reading periodicals
ACT_SEC				812	Llibres	Libros	Reading books
ACT_SEC				819	Altres tipus de lectura	Otros tipos de lectura	Other or unspecified reading
ACT_SEC				821	Mirar la televisió, vídeos o DVD	Ver la televisión, vídeos o DVD	Watching TV, video or DVD
ACT_SEC				831	Escoltar la ràdio, música o gravacions	Escuchar la radio, música o grabaciones	Listening to radio or recordings
ACT_SEC				910	Trajectes per anar a la feina i tornar	Trayectos para ir y volver del trabajo	Travel to/ from work
ACT_SEC				920	Trajectes relacionats amb els estudis	Trayectos relacionados con los estudios	Travel related to study
ACT_SEC				936	Trajectes relacionats amb les compres i els serveis	Trayectos relacionados con las compras y los servicios	Travel related to shopping and services
ACT_SEC				938	Trajectes relacionats amb la cura dels infants de la llar	Trayectos relacionados con el cuidado de los niños del hogar	Travel related to childcare
ACT_SEC				939	Trajectes relacionats amb la cura d'altres membres de la llar	Trayectos relacionados con el cuidado de otros miembros del hogar	Travel related to other household care
ACT_SEC				940	Trajectes relacionats amb el voluntariat i les ajudes altruistes	Trayectos relacionados con el voluntariado y ayudas altruistas	Travel related to voluntary work and meetings
ACT_SEC				950	Trajectes relacionats amb la vida social	Trayectos relacionados con la vida social	Travel related to social life
ACT_SEC				960	Trajectes relationats amb altres activitats de lleure	Trayectos relacionados con otras actividades de ocio	Travel related to other leisure
ACT_SEC				980	Trajectes per anar d'un municipi a un altre	Trayectos para ir de un municipio a otro	Travel related to changing locality
ACT_SEC				900	Altres trajectes amb finalitats diferents	Otros trayectos con fines distintos	Other or unspecified travel purpose
ACT_SEC				995	Emplenar el diari de l'ús del temps	Rellenar el diario de uso del tiempo	Filling in the time use diary
ACT_SEC				998	Temps lliure no especificat	Tiempo libre no especificado	Unspecified leisure time
ACT_SEC				999	Un altre ús del temps no especificat	Otro uso del tiempo no especificado	Other unspecified time use
INTERNET	Si fa ús de dispositiu electrònic o internet	Si hace uso de dispositivo electrónico o internet	If you use an electronic device or the internet				
INTERNET				1	Si	Sí	Yes
INTERNET				6	No	No	No
LLOC	Lloc on realitza l'activitat	Lugar donde realiza la actividad	Place where the activity is carried out				
LLOC				10	Lloc no especificat 	Lugar no especificado	Unspecified place
LLOC				11	Casa	Casa	Home
LLOC				12	Segona residència, casa de cap de setmana o de vacances 	Segunda residencia, casa de fin de semana o de vacaciones	Weekend home or holiday apartment
LLOC				13	Lloc de treball, col·legi, institut o universitat 	Lugar de trabajo, colegio, instituto o universidad	Workplace, school or university
LLOC				14	Casa d’altres persones 	Casa de otras personas	Other people’s home
LLOC				15	Restaurant, cafeteria, bar o pub 	Restaurante, cafetería, bar o pub	Restaurant, café, bar or pub
LLOC				16	Centres comercials, mercats, botigues 	Centros comerciales, mercados, tiendas	Shopping centres, malls, markets or other shops
LLOC				17	Hotels, pensions i càmpings 	Hoteles, pensiones i campings	Hotels, guesthouses or camping site
LLOC				19	Altres llocs especificats (sense trajecte)  	Otros lugares especificados (sin trayecto) 	Other specified location (not travelling)
LLOC				20	Mitjà de transport no especificat  	Medio de transporte no especificado	Unspecified transport mode
LLOC				21	Trajecte a peu	Trayecto a pie	Travelling on foot
LLOC				22	Trajecte en bicicleta 	Trayecto en bicicleta	Travelling by bicycles
LLOC				23	Trajecte en ciclomotor, motocicleta o barca de motor 	Trayecto en ciclomotor, motocicleta o barca de motor	Travelling by moped, motorcycle or motorboat
LLOC				24	Trajecte en automòbil 	Trayecto en automóvil	Travelling by passenger car
LLOC				29	Altres mitjans de transport privat no especificats  	Otros medios de transporte privado no especificados	Other or unspecified private transport mode
LLOC				31	Mitjà de transport públic	Medio de transporte público	Public transport
